Lyricist,Individual's Song ID,Verse,Label
Mostafizur Rahaman,song1,নিঝুম রাতে নিজের কোলে ছড়িয়ে জ্যোছনা। চাঁদের হাসি কুসুম ফোটে ছড়িয়ে বাসনা মধুর তিথি অথৈ কূলে ভাবনা ভেসে যায়।।,3
Mujib Pardeshi,song2,আমার মনের আগুন জ্বলে দ্বিগুণ তোমারে না পাইয়া পিরিতি শিখাইয়া কান্দাইয়া গেলা ফিরা তো আর আইলানা বন্ধু ফিরা তো আর আইলানা।।,2
Mujib Pardeshi,song2,পাশানে বান্ধিয়া হিয়া —- সব নিল কাহাড়িয়া ।,2
Mujib Pardeshi,song2,তুমি কোন পরানে আছ বন্ধু কোন পরানে এ আছ বন্ধু থোইয়া গেলা না পিরিতি শিখাইয়া কান্দাইয়া গেলা ফিরা তো আর আইলানা বন্ধু ফিরা তো আর আইলানা।।,2
Mujib Pardeshi,song2,মনের ঘরে দাগা দিয়া বন্ধু গেলা চলিয়া । আমার আশার তরী আশায় রইল আশার তরী আশায় রইল তুমি বাইলানা পিরিতি শিখাইয়া কান্দাইয়া গেলা ফিরা তো আর আইলানা বন্ধু ফিরা তো আর আইলানা।।,2
Mujib Pardeshi,song3,আমার সোনা বন্ধুরে তুমি কোথায় রইলা রে। দিনে রাইতে তোমায় আমি দিনে রাইতে তোমায় আমি খুইজা মরি রে।।,2
Mujib Pardeshi,song3,প্রথম দেখার কালে বন্ধু কথা দিয়েছিলে ভুলিবে না মোরে এ জীবন গেলে।। যদি না পাই তোমারে আমার জীবনের তরে সোনার জীবন আঙ্গার হইব।। তোমার লাইগা রে ।,2
Mujib Pardeshi,song3,"ভুলতে পার বন্ধু তুমি আমি ভুলি নাই পর কালে যেন বন্ধু মরন কালে যেন বন্ধু একবার তোমায় পাই। যদি না পাই সে কালে প্রেম যাইব বিফলে তখন কিন্তু বলব আমি , তখন কিন্তু বলব আমি প্রেম কিছুই না রে ।।",2
Mujib Pardeshi,song4,আমি কেমন করে পত্র লিখি গো বন্ধু গ্রাম পোস্ট অফিস নাই জানা তোমায় আমি হলেম অচেনা,2
Mujib Pardeshi,song4,বন্ধুরে হইতা যদি দেশের দেশী ঐ চরণে হইতাম দাসীরে আমি দাসী হইয়া সঙ্গে যাইতাম রে বন্ধু শুনতামনা কারো মানা,2
Mujib Pardeshi,song4,বন্ধুরে শুইলে না আসে রে নিদ্রা ক্ষণে ক্ষণে আসে তন্দ্রা গো আমি স্বপন দেখে জেগে উঠি রে বন্ধু কেন্দে ভিজাই বিছানা,2
Mujle Uddin,song1,আকাশের ঐ মিটিমিটি তাঁরার সাথে কইবো কথা নাইবা তুমি এলে।,2
Mujle Uddin,song1,তোমার স্মৃতির পরশ ভরা অশ্রু দিয়ে গাথবো মালা নাইবা তুমি এলে,2
Mujle Uddin,song1,সেই শেফালীও সনে চুপি চুপি কথা মন বাতায়নে সুরের জাল গাথা আধো লাজে আধো ভয়ে আমি কিছু বলিনি তো তুমি কিছু জান নি তো না বলা না জানার ব্যাথা রয়ে গেল মনে মনে,2
Mujle Uddin,song1,জীবনের এই নিভে যাওয়া প্রদীপটুকু নাইবা জ্বলে নাইবা তুমি এলে,2
Mujle Uddin,song1,সেই হারানো দিনগুলি যদি মনে পড়ে ভুলে যেও ওগো সবই চিরতরে আমার গোপন ব্যাথা তুমি কভু জেনো নাকো আমায় কভু চেয়ো নাকো না জানা না চাওয়ার কথা মছে যাবে কোন ক্ষণে,2
Mujle Uddin,song1,সমাধির পরে মোর ঝরা বকুল মালা নাইবা দিলে নাইবা তুমি এলে,2
Mujle Uddin,song2,ওগো সোনার মেয়ে যাও গো শুনে মৃদু কাকনের রিনিঝিনি বাজিয়ে এসো কোমল পদভরে আমার কপোলে মৃদু পরশ বুলিয়ে শুধু যাও গো বলে,1
Mujle Uddin,song2,ওগো দুষ্টু ছেলে আমি শুনবো না গো তুমি আমার স্বপনে কেন আস গো চুপি চুপি এসে কভু বলবো না গো সেই গোপন কথাটি যাও যাও গো চলে।।,1
Mujle Uddin,song2,তুমি হেসে হেসে কথা বল যবে মনের গহনে এক মাধুরী জাগে কোন মধুর লাজে আমি চুপটি বসে শরমে লুকায়ে আঁখি অনুরাগে,1
